STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,MTM_CRSH,MTM_CRSHNAME
17,Illinois,170850,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,170858,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
17,Illinois,170877,0,1,0,None Noted
17,Illinois,170880,0,1,0,None Noted
17,Illinois,170885,0,1,11,Dash
17,Illinois,170891,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
17,Illinois,170918,0,1,0,None Noted
17,Illinois,170919,0,1,0,None Noted
17,Illinois,170921,0,1,11,Dash
17,Illinois,170922,0,1,11,Dash
17,Illinois,170928,0,1,0,None Noted
17,Illinois,170930,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,170932,0,1,0,None Noted
17,Illinois,170934,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,170935,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
17,Illinois,170940,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
17,Illinois,170948,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,170950,0,1,5,Entering/Exiting Parked or Stopped Vehicle
17,Illinois,170950,0,2,5,Entering/Exiting Parked or Stopped Vehicle
17,Illinois,170956,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,170956,0,2,0,None Noted
17,Illinois,170960,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,170960,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
17,Illinois,170971,0,1,11,Dash
17,Illinois,170971,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
17,Illinois,170972,0,1,0,None Noted
17,Illinois,170973,0,1,0,None Noted
17,Illinois,170975,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
17,Illinois,170981,0,1,0,None Noted
17,Illinois,170986,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
17,Illinois,170993,0,1,0,None Noted
17,Illinois,171002,0,1,99,Unknown
17,Illinois,171003,0,1,0,None Noted
17,Illinois,171011,0,1,0,None Noted
17,Illinois,171029,0,1,2,Failure to Yield Right-Of-Way
17,Illinois,171029,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
17,Illinois,171035,0,1,0,None Noted
17,Illinois,171036,0,1,0,None Noted
17,Illinois,171036,0,2,0,None Noted
17,Illinois,171038,0,1,99,Unknown
17,Illinois,171039,0,1,0,None Noted
17,Illinois,171040,0,1,0,None Noted
17,Illinois,171041,0,1,99,Unknown
17,Illinois,171043,0,1,99,Unknown
17,Illinois,171044,0,1,99,Unknown
18,Indiana,180002,0,1,11,Dash
18,Indiana,180003,0,1,11,Dash
18,Indiana,180004,0,1,0,None Noted
18,Indiana,180007,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180010,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180021,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180029,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180032,0,1,0,None Noted
18,Indiana,180058,0,1,11,Dash
18,Indiana,180058,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180069,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180073,0,1,5,Entering/Exiting Parked or Stopped Vehicle
18,Indiana,180083,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180084,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180088,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180091,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180093,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180093,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180096,0,1,11,Dash
18,Indiana,180098,0,1,0,None Noted
18,Indiana,180115,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180119,0,1,0,None Noted
18,Indiana,180121,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180122,0,1,0,None Noted
18,Indiana,180126,0,1,0,None Noted
18,Indiana,180130,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180131,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180131,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180135,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180135,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180137,0,1,99,Unknown
18,Indiana,180146,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180151,0,1,0,None Noted
18,Indiana,180151,0,2,0,None Noted
18,Indiana,180157,0,1,0,None Noted
18,Indiana,180160,0,1,0,None Noted
18,Indiana,180164,0,1,0,None Noted
18,Indiana,180166,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180175,0,1,0,None Noted
18,Indiana,180177,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180195,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180208,0,1,0,None Noted
18,Indiana,180213,0,1,0,None Noted
18,Indiana,180218,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180225,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180225,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180228,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180228,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180229,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180235,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180235,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180237,0,1,0,None Noted
18,Indiana,180246,0,1,1,Dart-Out
18,Indiana,180263,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180263,0,2,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180269,0,1,0,None Noted
18,Indiana,180294,0,1,11,Dash
18,Indiana,180297,0,1,0,None Noted
18,Indiana,180301,0,1,1,Dart-Out
18,Indiana,180301,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180302,0,1,0,None Noted
18,Indiana,180323,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180327,0,1,0,None Noted
18,Indiana,180328,0,1,1,Dart-Out
18,Indiana,180337,0,1,1,Dart-Out
18,Indiana,180337,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180338,0,1,99,Unknown
18,Indiana,180346,0,1,0,None Noted
18,Indiana,180347,0,1,0,None Noted
18,Indiana,180358,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180360,0,1,0,None Noted
18,Indiana,180360,0,2,0,None Noted
18,Indiana,180360,0,3,0,None Noted
18,Indiana,180361,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180368,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180382,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180403,0,1,0,None Noted
18,Indiana,180404,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180407,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180407,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180421,0,1,0,None Noted
18,Indiana,180421,0,2,0,None Noted
18,Indiana,180421,0,3,0,None Noted
18,Indiana,180424,0,1,0,None Noted
18,Indiana,180441,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180446,0,1,0,None Noted
18,Indiana,180453,0,1,0,None Noted
18,Indiana,180465,0,1,0,None Noted
18,Indiana,180474,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180483,0,1,0,None Noted
18,Indiana,180490,0,1,7,Improper Turn/Merge
18,Indiana,180496,0,1,0,None Noted
18,Indiana,180496,0,2,0,None Noted
18,Indiana,180496,0,3,0,None Noted
18,Indiana,180496,0,4,0,None Noted
18,Indiana,180496,0,5,0,None Noted
18,Indiana,180496,0,6,0,None Noted
18,Indiana,180496,0,7,0,None Noted
18,Indiana,180497,0,1,0,None Noted
18,Indiana,180497,0,2,0,None Noted
18,Indiana,180497,0,3,0,None Noted
18,Indiana,180497,0,4,0,None Noted
18,Indiana,180497,0,5,0,None Noted
18,Indiana,180504,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
18,Indiana,180544,0,1,0,None Noted
18,Indiana,180545,0,1,0,None Noted
18,Indiana,180546,0,1,0,None Noted
18,Indiana,180546,0,2,0,None Noted
18,Indiana,180546,0,3,0,None Noted
18,Indiana,180546,0,4,0,None Noted
18,Indiana,180546,0,5,0,None Noted
18,Indiana,180547,0,1,11,Dash
18,Indiana,180567,0,1,0,None Noted
18,Indiana,180576,0,1,0,None Noted
18,Indiana,180593,0,1,0,None Noted
18,Indiana,180594,0,1,11,Dash
18,Indiana,180606,0,1,0,None Noted
18,Indiana,180627,0,1,0,None Noted
18,Indiana,180630,0,1,0,None Noted
18,Indiana,180634,0,1,0,None Noted
18,Indiana,180645,0,1,1,Dart-Out
18,Indiana,180658,0,1,0,None Noted
18,Indiana,180661,0,1,0,None Noted
18,Indiana,180661,0,2,0,None Noted
18,Indiana,180666,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180667,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180667,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180672,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180679,0,1,0,None Noted
18,Indiana,180684,0,1,0,None Noted
18,Indiana,180689,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180691,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180691,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180704,0,1,11,Dash
18,Indiana,180742,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180742,0,2,0,None Noted
18,Indiana,180748,0,1,0,None Noted
18,Indiana,180753,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180753,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180755,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180757,0,1,0,None Noted
18,Indiana,180759,0,1,0,None Noted
18,Indiana,180765,0,1,0,None Noted
18,Indiana,180769,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180772,0,1,1,Dart-Out
18,Indiana,180772,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180773,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180773,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
18,Indiana,180795,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180824,0,1,1,Dart-Out
18,Indiana,180830,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180833,0,1,2,Failure to Yield Right-Of-Way
18,Indiana,180847,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
18,Indiana,180849,0,1,0,None Noted
18,Indiana,180851,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
18,Indiana,180851,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190018,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190020,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190033,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190033,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190046,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190056,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190056,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190067,0,1,99,Unknown
19,Iowa,190073,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190089,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
19,Iowa,190109,0,1,99,Unknown
19,Iowa,190118,0,1,0,None Noted
19,Iowa,190150,0,1,0,None Noted
19,Iowa,190158,0,1,0,None Noted
19,Iowa,190173,0,1,13,Failing to Have Lights on When Required
19,Iowa,190180,0,1,0,None Noted
19,Iowa,190186,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190212,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190216,0,1,21,Other (Specify:)
19,Iowa,190221,0,1,0,None Noted
19,Iowa,190229,0,1,1,Dart-Out
19,Iowa,190234,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190236,0,1,0,None Noted
19,Iowa,190239,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190239,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190246,0,1,0,None Noted
19,Iowa,190247,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190269,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190269,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190296,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
19,Iowa,190296,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
19,Iowa,190303,0,1,2,Failure to Yield Right-Of-Way
19,Iowa,190306,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
19,Iowa,190307,0,1,0,None Noted
20,Kansas,200008,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200032,0,1,0,None Noted
20,Kansas,200054,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200065,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200065,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200065,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200077,0,1,1,Dart-Out
20,Kansas,200077,0,2,1,Dart-Out
20,Kansas,200093,0,1,0,None Noted
20,Kansas,200104,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200118,0,1,2,Failure to Yield Right-Of-Way
20,Kansas,200118,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
20,Kansas,200118,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
20,Kansas,200133,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200137,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200137,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
20,Kansas,200139,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200172,0,1,99,Unknown
20,Kansas,200176,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200194,0,1,99,Unknown
20,Kansas,200201,0,1,0,None Noted
20,Kansas,200207,0,1,0,None Noted
20,Kansas,200216,0,1,0,None Noted
20,Kansas,200238,0,1,99,Unknown
20,Kansas,200238,0,2,99,Unknown
20,Kansas,200254,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200268,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200274,0,1,99,Unknown
20,Kansas,200286,0,1,0,None Noted
20,Kansas,200287,0,1,1,Dart-Out
20,Kansas,200296,0,1,99,Unknown
20,Kansas,200311,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200311,0,1,11,Dash
20,Kansas,200319,0,1,0,None Noted
20,Kansas,200334,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200337,0,1,0,None Noted
20,Kansas,200338,0,1,0,None Noted
20,Kansas,200342,0,1,21,Other (Specify:)
20,Kansas,200350,0,1,99,Unknown
20,Kansas,200355,0,1,6,"Inattentive (Talking, Eating, Etc.)"
20,Kansas,200363,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200367,0,1,9,Wrong-Way Riding or Walking
20,Kansas,200370,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200384,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
20,Kansas,200400,0,1,99,Unknown
20,Kansas,200409,0,1,0,None Noted
21,Kentucky,210009,0,1,11,Dash
21,Kentucky,210009,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210016,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210016,0,1,11,Dash
21,Kentucky,210017,0,1,11,Dash
21,Kentucky,210017,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210022,0,1,0,None Noted
21,Kentucky,210022,0,2,0,None Noted
21,Kentucky,210022,0,3,0,None Noted
21,Kentucky,210022,0,4,0,None Noted
21,Kentucky,210022,0,5,0,None Noted
21,Kentucky,210022,0,6,0,None Noted
21,Kentucky,210022,0,7,0,None Noted
21,Kentucky,210022,0,8,0,None Noted
21,Kentucky,210022,0,9,0,None Noted
21,Kentucky,210022,0,10,0,None Noted
21,Kentucky,210024,0,1,11,Dash
21,Kentucky,210025,0,1,11,Dash
21,Kentucky,210025,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210030,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
21,Kentucky,210052,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210058,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210061,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210062,0,1,11,Dash
21,Kentucky,210068,0,1,0,None Noted
21,Kentucky,210073,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
21,Kentucky,210081,0,1,0,None Noted
21,Kentucky,210090,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210092,0,1,0,None Noted
21,Kentucky,210094,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210094,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
21,Kentucky,210094,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210097,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210115,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210120,0,1,0,None Noted
21,Kentucky,210139,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210168,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210175,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210175,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210176,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210176,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210179,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210179,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210182,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210183,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210183,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
21,Kentucky,210183,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210185,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210196,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210230,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210237,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210237,0,1,11,Dash
21,Kentucky,210245,0,1,0,None Noted
21,Kentucky,210256,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210265,0,1,5,Entering/Exiting Parked or Stopped Vehicle
21,Kentucky,210265,0,2,5,Entering/Exiting Parked or Stopped Vehicle
21,Kentucky,210292,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210295,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210308,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210339,0,1,0,None Noted
21,Kentucky,210342,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210351,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210355,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210363,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210370,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210370,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210376,0,1,0,None Noted
21,Kentucky,210382,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210399,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210400,0,1,0,None Noted
21,Kentucky,210403,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210410,0,1,0,None Noted
21,Kentucky,210410,0,2,0,None Noted
21,Kentucky,210412,0,1,0,None Noted
21,Kentucky,210413,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210415,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210415,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210421,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210439,0,1,0,None Noted
21,Kentucky,210452,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210452,0,2,0,None Noted
21,Kentucky,210465,0,1,11,Dash
21,Kentucky,210467,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210467,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210473,0,1,0,None Noted
21,Kentucky,210491,0,1,11,Dash
21,Kentucky,210493,0,1,0,None Noted
21,Kentucky,210505,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210505,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210515,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210521,0,1,0,None Noted
21,Kentucky,210522,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210527,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210527,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210530,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210532,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210543,0,1,11,Dash
21,Kentucky,210544,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210552,0,1,11,Dash
21,Kentucky,210552,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210553,0,1,0,None Noted
21,Kentucky,210559,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210578,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210584,0,1,0,None Noted
21,Kentucky,210585,0,1,0,None Noted
21,Kentucky,210601,0,1,6,"Inattentive (Talking, Eating, Etc.)"
21,Kentucky,210601,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210604,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210618,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
21,Kentucky,210633,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210638,0,1,21,Other (Specify:)
21,Kentucky,210638,0,2,21,Other (Specify:)
21,Kentucky,210647,0,1,0,None Noted
21,Kentucky,210657,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210668,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210668,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
21,Kentucky,210668,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210672,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210685,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210690,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210692,0,1,2,Failure to Yield Right-Of-Way
21,Kentucky,210698,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210710,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
21,Kentucky,210719,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220003,0,1,0,None Noted
22,Louisiana,220012,0,1,9,Wrong-Way Riding or Walking
22,Louisiana,220015,0,1,2,Failure to Yield Right-Of-Way
22,Louisiana,220015,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220018,0,1,2,Failure to Yield Right-Of-Way
22,Louisiana,220018,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
22,Louisiana,220018,0,2,2,Failure to Yield Right-Of-Way
22,Louisiana,220018,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
22,Louisiana,220019,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
22,Louisiana,220026,0,1,6,"Inattentive (Talking, Eating, Etc.)"
22,Louisiana,220026,0,1,11,Dash
22,Louisiana,220026,0,1,21,Other (Specify:)
22,Louisiana,220026,0,2,21,Other (Specify:)
22,Louisiana,220028,0,1,2,Failure to Yield Right-Of-Way
22,Louisiana,220028,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
22,Louisiana,220028,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220032,0,1,99,Unknown
22,Louisiana,220034,0,1,0,None Noted
22,Louisiana,220034,0,2,0,None Noted
22,Louisiana,220036,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
22,Louisiana,220036,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220038,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
22,Louisiana,220038,0,1,11,Dash
22,Louisiana,220039,0,1,0,None Noted
22,Louisiana,220039,0,2,0,None Noted
22,Louisiana,220041,0,1,2,Failure to Yield Right-Of-Way
22,Louisiana,220041,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
22,Louisiana,220047,0,1,6,"Inattentive (Talking, Eating, Etc.)"
22,Louisiana,220047,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220056,0,1,2,Failure to Yield Right-Of-Way
22,Louisiana,220058,0,1,9,Wrong-Way Riding or Walking
22,Louisiana,220063,0,1,13,Failing to Have Lights on When Required
22,Louisiana,220087,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
22,Louisiana,220087,0,1,5,Entering/Exiting Parked or Stopped Vehicle
22,Louisiana,220087,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
22,Louisiana,220087,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
22,Louisiana,220087,0,2,5,Entering/Exiting Parked or Stopped Vehicle
