STATE,STATENAME,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PNUMOCCSNAME,PDAY,PDAYNAME,PMONTH,PMONTHNAME,PHOUR,PHOURNAME,PMINUTE,PMINUTENAME,PHARM_EV,PHARM_EVNAME,PMAN_COLL,PMAN_COLLNAME,PTYPE,PTYPENAME,PHIT_RUN,PHIT_RUNNAME,PREG_STAT,PREG_STATNAME,POWNER,POWNERNAME,PMAKE,PMAKENAME,PMODEL,PMAK_MOD,PBODYTYP,PBODYTYPNAME,PMODYEAR,PMODYEARNAME,PVIN,PVINNAME,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PTRAILERNAME,PMCARR_I1,PMCARR_I1NAME,PMCARR_I2,PMCARR_I2NAME,PMCARR_ID,PMCARR_IDNAME,PGVWR,PGVWRNAME,PV_CONFIG,PV_CONFIGNAME,PCARGTYP,PCARGTYPNAME,PHAZ_INV,PHAZ_INVNAME,PHAZPLAC,PHAZPLACNAME,PHAZ_ID,PHAZ_IDNAME,PHAZ_CNO,PHAZ_CNONAME,PHAZ_REL,PHAZ_RELNAME,PBUS_USE,PBUS_USENAME,PSP_USE,PSP_USENAME,PEM_USE,PEM_USENAME,PUNDERIDE,PUNDERIDENAME,PIMPACT1,PIMPACT1NAME,PVEH_SEV,PVEH_SEVNAME,PTOWED,PTOWEDNAME,PM_HARM,PM_HARMNAME,PVEH_SC1,PVEH_SC1NAME,PVEH_SC2,PVEH_SC2NAME,PFIRE,PFIRENAME,PDEATHS,PTRLR1VIN,PTRLR1VINNAME,PTRLR2VIN,PTRLR2VINNAME,PTRLR3VIN,PTRLR3VINNAME
31,Nebraska,310110,3,1,0,None,22,22,7,July,4,4:00am-4:59am,58,58,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,99,Unknown,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,99,Unknown Make,999,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",99,Unknown body type,9999,Unknown,999999999999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,99,Unknown,9,Unknown,9,Unknown,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310141,2,1,0,None,19,19,8,August,19,7:00pm-7:59pm,53,53,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,31,Nebraska,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,20,Chevrolet,481,"Chevrolet C, K, R, V-series pickup/Silverado",34,Light Pickup,1972,1972,CKE142J17343,CKE142J17343,C,K,E,1,4,2,J,1,7,3,4,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,3,3 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310144,2,1,0,None,29,29,8,August,0,0:00am-0:59am,55,55,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,31,Nebraska,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,10,Eagle,41,Eagle Vision,4,"4-door sedan, hardtop",1995,1995,2E3HD56F8SH6,2E3HD56F8SH6,2,E,3,H,D,5,6,F,8,S,H,6,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310171,3,2,0,None,7,7,10,October,18,6:00pm-6:59pm,30,30,12,Motor Vehicle In-Transport,2,Front-to-Front,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,0,Not Applicable,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,47,Datsun/Nissan Altima,9,Other or Unknown automobile type,2007,2007,999999999999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,6,Disabling Damage,9,Unknown,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310192,2,1,0,None,25,25,11,November,2,2:00am-2:59am,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,0,Not Applicable,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,481,Ford F-Series pickup,34,Light Pickup,2017,2017,1FT7W2BT9HEB,1FT7W2BT9HEB,1,F,T,7,W,2,B,T,9,H,E,B,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310192,3,1,0,None,25,25,11,November,2,2:00am-2:59am,20,20,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,0,Not Applicable,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,32,Audi,43,Audi A4,4,"4-door sedan, hardtop",2012,2012,WAUBFAFL1CA0,WAUBFAFL1CA0,W,A,U,B,F,A,F,L,1,C,A,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
31,Nebraska,310204,2,1,0,None,5,5,12,December,14,2:00pm-2:59pm,0,0,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,0,Not Applicable,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,87,Peterbilt,884,Peterbilt Medium/Heavy - Unknown engine location,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2015,2015,999999999999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,1,One Trailing Unit,57,US DOT,1812512,1812512,571812512,571812512,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,3,Flatbed,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,888888888888,Not Reported,777777777777,No Trailing Units,777777777777,No Trailing Units
32,Nevada,320039,2,1,0,None,3,3,2,February,1,1:00am-1:59am,20,20,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,32,Nevada,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,18,Buick / Opel,7,Buick / Opel Century,4,"4-door sedan, hardtop",1997,1997,2G4WS52M9V14,2G4WS52M9V14,2,G,4,W,S,5,2,M,9,V,1,4,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,98,Not Reported,8,Not Reported,5,Not Towed,18,Other Object (not fixed),0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
32,Nevada,320073,3,2,0,None,5,5,2,February,1,1:00am-1:59am,46,46,12,Motor Vehicle In-Transport,6,Angle,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,32,Nevada,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,41,Mazda,51,Mazda Mazda3,4,"4-door sedan, hardtop",2007,2007,JM1BK3244717,JM1BK3244717,J,M,1,B,K,3,2,4,4,7,1,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,62,Left-Front Side,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
32,Nevada,320168,2,1,1,01,5,5,6,June,14,2:00pm-2:59pm,40,40,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,32,Nevada,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,401,Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2015,2015,1FM5K8AT6FGA,1FM5K8AT6FGA,1,F,M,5,K,8,A,T,6,F,G,A,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,5,Police,0,Not Applicable,0,No Underride or Override Noted,11,11 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
32,Nevada,320178,3,2,0,None,14,14,5,May,19,7:00pm-7:59pm,18,18,12,Motor Vehicle In-Transport,6,Angle,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,32,Nevada,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,35,Datsun/Nissan,47,Datsun/Nissan Altima,4,"4-door sedan, hardtop",2003,2003,1N4AL11D13C1,1N4AL11D13C1,1,N,4,A,L,1,1,D,1,3,C,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
32,Nevada,320198,3,3,0,None,27,27,9,September,22,10:00pm-10:59pm,39,39,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,32,Nevada,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,85,Kenworth,881,Kenworth Medium/Heavy - CBE,63,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",2006,2006,2NKMLD9XX6M1,2NKMLD9XX6M1,2,N,K,M,L,D,9,X,X,6,M,1,0,No Trailing Units,57,US DOT,689959,689959,57689959,57689959,3,"26,001 lbs. or more",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2,Cargo Tank,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,8,Not Reported,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
33,New Hampshire,330032,2,1,0,None,11,11,4,April,8,8:00am-8:59am,26,26,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,33,New Hampshire,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,23,GMC,881,GMC Medium/Heavy - CBE,61,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",2007,2007,1GDJK34D07E1,1GDJK34D07E1,1,G,D,J,K,3,4,D,0,7,E,1,0,No Trailing Units,88,None,888888888,None,88888888888,None,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",98,Unknown Cargo Body Type,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
33,New Hampshire,330075,2,1,0,None,24,24,9,September,0,0:00am-0:59am,10,10,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,33,New Hampshire,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,48,Subaru,38,Subaru Impreza,6,Station Wagon (excluding van and truck based),2016,2016,JF1GPAP63G92,JF1GPAP63G92,J,F,1,G,P,A,P,6,3,G,9,2,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,12,12 Clock Point,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
33,New Hampshire,330075,3,1,0,None,24,24,9,September,0,0:00am-0:59am,10,10,38,Fence,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,33,New Hampshire,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,37,Honda,404,Honda HR-V,14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2016,2016,3CZRU6H59GM7,3CZRU6H59GM7,3,C,Z,R,U,6,H,5,9,G,M,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,14,Parked Motor Vehicle,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
33,New Hampshire,330095,2,1,0,None,17,17,12,December,21,9:00pm-9:59pm,16,16,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,33,New Hampshire,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,49,Toyota,43,Toyota Avalon,4,"4-door sedan, hardtop",1997,1997,4T1BF12B3VU1,4T1BF12B3VU1,4,T,1,B,F,1,2,B,3,V,U,1,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
33,New Hampshire,330096,2,1,0,None,23,23,12,December,18,6:00pm-6:59pm,45,45,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,25,Massachusetts,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,51,Volvo,46,Volvo 40 Series,4,"4-door sedan, hardtop",2004,2004,YV1MS3826420,YV1MS3826420,Y,V,1,M,S,3,8,2,6,4,2,0,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340023,2,2,2,02,5,5,1,January,20,8:00pm-8:59pm,26,26,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,34,New Jersey,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,82,Freightliner,881,Freightliner Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2007,2007,1FVHCYDC37DX,1FVHCYDC37DX,1,F,V,H,C,Y,D,C,3,7,D,X,1,One Trailing Unit,57,US DOT,2640393,2640393,572640393,572640393,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,999999999999,Unknown,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340088,1,1,0,None,28,28,4,April,18,6:00pm-6:59pm,11,11,1,Rollover/Overturn,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,34,New Jersey,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,3,Ford Mustang/Mustang II,2,"2-door sedan,hardtop,coupe",2003,2003,1FAFP404X3F3,1FAFP404X3F3,1,F,A,F,P,4,0,4,X,3,F,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,6,Disabling Damage,2,Towed Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340091,2,1,2,02,30,30,4,April,21,9:00pm-9:59pm,46,46,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,55,Wisconsin,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,86,Mack,881,Mack Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2015,2015,1M1AW07Y7FM0,1M1AW07Y7FM0,1,M,1,A,W,0,7,Y,7,F,M,0,1,One Trailing Unit,57,US DOT,1134215,1134215,571134215,571134215,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,999999999999,Unknown,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340096,2,1,0,None,22,22,4,April,22,10:00pm-10:59pm,3,3,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,34,New Jersey,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,12,Ford,880,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)",67,"Medium/heavy Pickup (>10,000 lbs. GVWR)",2007,2007,1FDWF37P57EA,1FDWF37P57EA,1,F,D,W,F,3,7,P,5,7,E,A,0,No Trailing Units,57,US DOT,093861,093861,57093861,57093861,2,"10,001 lbs - 26,000 lbs",1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",97,Other,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340100,2,1,1,01,10,10,4,April,8,8:00am-8:59am,23,23,14,Parked Motor Vehicle,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,42,Pennsylvania,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,84,International Harvester/Navistar,881,International Harvester/Navistar Medium/Heavy - CBE,66,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2014,2014,3HSDJSJR0EN7,3HSDJSJR0EN7,3,H,S,D,J,S,J,R,0,E,N,7,1,One Trailing Unit,57,US DOT,T369330,T369330,57T369330,57T369330,3,"26,001 lbs. or more",6,Truck Tractor/Semi-Trailer,1,Van/Enclosed Box,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,6,6 Clock Point,4,Functional Damage,3,Towed Not Due to Disabling Damage,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,999999999999,Unknown,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340113,2,1,0,None,7,7,3,March,7,7:00am-7:59am,0,0,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,3,Motor Vehicle Not In-Transport Outside the Trafficway,0,No,34,New Jersey,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,89,White/Autocar White/GMC,890,White/Autocar White/GMC Medium/Heavy - COE entry position unknown,63,"Single-unit straight truck or Cab-Chassis (GVWR > 26,000 lbs.)",2014,2014,5VCACSSF6EH2,5VCACSSF6EH2,5,V,C,A,C,S,S,F,6,E,H,2,0,No Trailing Units,88,None,888888888,None,88888888888,None,3,"26,001 lbs. or more",2,Single-Unit Truck (3 or more axles),7,Garbage/Refuse,1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340145,2,1,0,None,21,21,5,May,14,2:00pm-2:59pm,17,17,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,12,Florida,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,7,Dodge,482,Dodge Ram Pickup,34,Light Pickup,2005,2005,1D7HA18D25S3,1D7HA18D25S3,1,D,7,H,A,1,8,D,2,5,S,3,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,9,9 Clock Point,2,Minor Damage,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
34,New Jersey,340164,2,1,0,None,16,16,4,April,20,8:00pm-8:59pm,58,58,33,Curb,0,Not a Collision with Motor Vehicle In-Transport,2,Motor Vehicle Not In-Transport Within the Trafficway,0,No,34,New Jersey,6,Driverless/Motor Vehicle Parked/Stopped Off Roadway,13,Lincoln,5,Lincoln Continental (`82 on),4,"4-door sedan, hardtop",1998,1998,1LNFM97V1WY7,1LNFM97V1WY7,1,L,N,F,M,9,7,V,1,W,Y,7,0,No Trailing Units,0,Not Applicable,000000000,Not Applicable,00000000000,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable (N/A),1,No,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not Applicable,0,Not a Bus,0,No Special Use,0,Not Applicable,0,No Underride or Override Noted,61,Left,9,Unknown,5,Not Towed,12,Motor Vehicle In-Transport,0,None,0,None,0,No or Not Reported,0,777777777777,No Trailing Units,777777777777,No Trailing Units,777777777777,No Trailing Units
